cid,z,z_err,num_points_desg,num_points_desr,num_points_desi,num_points_desz,num_points_desy,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,chi,dof,message
1248677,0.3502,0.001,0,13,17,16,0,56554.48242133787,3.379023686801132e-05,0.9943344228664268,-0.10739731504556804,0.08823688015399966,4.2874517027693496e-07,0.09032796589672684,0.010162380067121262,374.19824512705236,42,Minimization exited successfully.
1250017,0.1817,0.001,0,16,15,15,0,56553.67886945718,0.00012201351532998539,0.9042685769667763,-0.09335383600012068,0.0993951106829627,3.2228390365893113e-06,0.1414472127275523,0.018313601543571957,96.75112091677877,42,Minimization exited successfully.
1253039,0.4535,0.006,0,0,18,20,0,56575.4599083332,1.76165760765559e-05,-0.0683638164368707,-0.12286647540731724,0.5174005146764102,1.536981247641493e-06,0.45925377611169116,0.07609951303528496,28.47698707122345,34,Minimization exited successfully.
1253101,0.4596,0.0005,0,0,18,17,0,56577.02108544615,1.5209666974842767e-05,1.4429366949647526,-0.008754233792067589,0.7217779673446785,1.6754108215028793e-06,0.591370617672464,0.09624240781663915,54.63204272702551,31,Minimization exited successfully.
1253920,0.1956,0.001,0,15,14,15,0,56583.43005241795,8.920088157728468e-05,-0.6463356196478316,0.024030092271395995,0.1209575925822719,2.8393568085747643e-06,0.14526297339160527,0.02370232734217584,137.30554270310478,40,Minimization exited successfully.
1255502,0.1482,0.001,6,4,4,15,0,56592.52139829434,0.0002248412794408882,1.0656524069536826,-0.03615561311241108,0.1166160956308886,6.354053612863624e-06,0.11582699145098588,0.01667854798643883,153.01338613086693,25,Minimization exited successfully.
1257366,0.2114,0.001,0,8,10,15,0,56611.927705678245,4.3281285569000936e-05,-0.13896114583367722,0.17462625627612013,0.3807580555585446,4.2861909471882455e-06,0.3316769605077935,0.06660177310536494,44.72390963558064,29,Minimization exited successfully.
1257695,0.1838,0.001,0,11,13,12,0,56613.334911124926,0.00011653877663293503,0.3917781708180366,-0.025031332446900374,0.09320470212333021,3.061024470214718e-06,0.09505044431635833,0.017599074517335833,163.0944373492784,32,Minimization exited successfully.
1258906,0.3492,0.001,0,15,13,15,0,56621.1738210444,2.2659098548827777e-05,-0.2848176749372127,-0.05545267391946095,0.35184896237115026,1.1987697728319965e-06,0.3249247023473391,0.04334093947924056,28.010096041284815,39,Minimization exited successfully.
1258940,0.4259,0.001,0,18,17,18,0,56619.56855263835,1.5947809342156575e-05,-0.10196567557456089,-0.0632100798261623,0.4716893106706266,7.976260050438631e-07,0.4148958071335611,0.04424449199119456,50.563532574326814,49,Minimization exited successfully.
1259412,0.3047,0.001,0,11,12,12,0,56624.34946489424,3.640476544941048e-05,1.0149313369347785,-0.017430866690208872,0.18373456138942856,6.53223879172561e-07,0.12190344898563261,0.015385483321220972,90.57015013382748,31,Minimization exited successfully.
1261579,0.3222,0.001,0,10,10,10,0,56638.57491854385,3.0099168745698256e-05,-0.18351012847055018,0.017085089003647403,0.09968680937163299,4.892626497954804e-07,0.1154511435395255,0.013710203999838006,37.24263111588879,26,Minimization exited successfully.
1262214,0.6894,0.01,0,0,23,0,0,56657.7950404838,1.216189426340464e-05,0.3145807880913566,-5.073077343375017,0.6526413134597533,4.71528251393293e-06,0.571530565005915,5.571688203286167,28.967382233435746,19,Minimization exited successfully.
1262715,0.6894,0.01,0,0,12,13,0,56661.562105529476,6.8804835192199555e-06,1.1649942970624352,-0.08877224483449796,0.610667626864597,2.7239150088328755e-07,0.5142606200779177,0.06078073548249987,10.295800550971363,21,Minimization exited successfully.
1263369,0.3125,0.001,0,9,9,9,0,56665.81097962044,3.3921817482590074e-05,-0.1339443141790981,-0.07751210908108593,0.36367241017433116,1.6708423719873726e-06,0.3817318561845514,0.043779280638695434,14.363394947968413,23,Minimization exited successfully.
1263715,0.2919,0.001,0,9,9,9,0,56667.252950325324,3.872709361179391e-05,0.6937155487953814,-0.030399864091272703,0.2796683593260241,1.7157287787516991e-06,0.3618277936102952,0.035105459414471914,16.55169778076776,23,Minimization exited successfully.
1275946,0.2321,0.005,0,18,19,19,0,57261.68114130851,8.471659168671107e-05,1.4868207862619938,-0.09313839873163365,0.1076750432184781,1.74431444428405e-06,0.13841479009648544,0.015109789758471187,476.21115845605266,52,Minimization exited successfully.
1279500,0.235,0.005,0,12,12,11,0,57251.63903557455,5.877885427688636e-05,0.7703404923583289,0.0009620301602915856,0.2923446178174345,8.631209114166282e-07,0.1202023520701426,0.01250889407006295,124.22427857368585,31,Minimization exited successfully.
1280217,0.359,0.005,0,16,16,17,0,57251.46830191853,1.929596734566161e-05,1.6706871351990993,0.15906749458589145,1.4754552083504677,8.250363568074818e-07,0.5557600200125321,0.03872238401192337,110.91890676028451,45,Minimization exited successfully.
1281668,0.3071,0.005,0,20,21,22,0,57270.99590383229,3.919036132125714e-05,0.05779091487914523,-0.09637002652751202,0.33854203231749125,1.3305788627964649e-06,0.2877637085035538,0.029309950254395315,88.12630987255716,59,Minimization exited successfully.
1281886,0.384,0.005,0,18,18,19,0,57268.38926112772,1.9812621606181255e-05,1.228163305035309,0.015322822590725267,0.4826610901654931,1.2276531698876556e-06,0.4269146716744436,0.04962549892791109,52.766865094884665,51,Minimization exited successfully.
1282736,0.3689,0.005,0,19,16,20,0,57266.599325185685,1.4422202005319193e-05,-0.4360425332191622,0.12526315185909528,0.494475507948664,9.505933195044022e-07,0.44041893738996096,0.0547448829724411,39.790529837131224,51,Minimization exited successfully.
1283373,0.2075,0.001,0,13,15,18,0,57268.84377616711,7.598822703930702e-05,-0.9473404295302772,-0.20857333831452574,0.0012560499671963044,3.544362863625022e-06,0.24791351587878085,0.0397475314360382,47.04123361606305,42,Minimization exited successfully.
1283878,0.3135,0.001,0,15,14,14,0,57265.588020300675,2.6394450814554783e-05,-0.8170952920250519,-0.0428027465927816,0.619302989627613,4.019839622740503e-06,0.7289826415661483,0.11378038218317817,7.861119564662484,39,Minimization exited successfully.
1283936,0.369,0.005,0,21,21,23,0,57268.641326574936,1.0225899237155958e-05,0.15813887724897066,0.21124629518324944,0.6949742531396623,8.76296678904322e-07,0.5984756198309354,0.06817128422709402,41.05955696055226,61,Minimization exited successfully.
1285160,0.7493,0.005,0,0,0,17,0,57271.758526680416,2.1361511624497974e-06,-1.1820848665716348,0.9374415419611325,0.009430326274014078,1.1106418931899683e-06,0.5825204482732845,0.5847848266247483,21.618260118688504,13,Covariance may not be accurate.
1285317,0.5649,0.005,0,0,23,24,0,57268.924115639245,9.244770778534658e-06,0.0742172589983231,-0.0504487022113905,0.9893065700925945,8.850126619612939e-07,0.727848815151945,0.10027446650890176,23.222760557186234,43,Minimization exited successfully.
1286398,0.1503,0.001,12,14,13,13,0,57270.950811392664,0.00010474152495309538,-1.7773355048285628,-0.008758549699790326,0.19604009119939292,3.1595353054504615e-06,0.12821206462490614,0.020169375351971705,106.36079540044435,48,Minimization exited successfully.
1287626,0.304,0.005,0,5,7,6,0,56682.6938473678,3.7120220280677e-05,-0.40745319921397544,-0.03929106265643196,0.3997736204873945,1.1935228367937827e-06,0.43840633357707237,0.02985444698389526,12.52487794016427,14,Minimization exited successfully.
1289288,0.2897,0.001,0,19,21,23,0,57273.35625471648,2.89424390779992e-05,-1.7387518834304745,-0.043088779769265784,0.7892272082717682,2.3509985603102875e-06,0.6819300533478976,0.07099381701255081,39.37002870077948,59,Minimization exited successfully.
1289555,0.5588,0.005,0,0,20,21,0,57276.23552556063,1.1342157065990733e-05,0.19010562166545958,-0.14480847590690077,1.2250937061471632,1.3141696211501663e-06,0.7468657601906651,0.12771626637240113,28.800856054082935,37,Minimization exited successfully.
1289600,0.4196,0.001,0,17,17,16,0,57282.97559947767,1.2074360117136437e-05,1.3239272902475874,0.0802564007700068,0.36150515182089293,2.8986070961323264e-07,0.26927693797467356,0.024218956547073612,120.13469228317766,46,Minimization exited successfully.
1289656,0.5394,0.005,0,0,19,21,0,57270.78890925898,8.771353966971771e-06,-0.457764677663398,-0.0025104675881997616,1.2397576956027478,1.1547982325869984e-06,0.7221085848872136,0.1250946235753664,39.566139377352854,36,Minimization exited successfully.
1289664,0.2491,0.005,0,17,17,18,0,57279.37533412372,4.60108300656034e-05,-1.2315846446418357,0.06754507302170952,0.2113458815983904,1.2973283601807888e-06,0.15069049002276816,0.021967891712925576,147.76603356223512,48,Minimization exited successfully.
1290779,0.3895,0.01,0,11,11,12,0,56891.235510821476,1.6605522190461202e-05,-0.4470300026903718,-0.01302364664865952,0.7293969347010716,5.985581842722438e-07,0.4187633270907598,0.03528217316086394,33.016766119982,30,Minimization exited successfully.
1290816,0.2185,0.001,0,10,10,10,0,56891.58886397847,6.543912809015797e-05,1.3301475078594578,-0.012415414390641097,0.34176451940948027,1.7209756654027236e-06,0.18447780480946668,0.020645374923997838,185.06620578838746,26,Minimization exited successfully.
1291080,0.4438,0.005,0,0,13,14,0,56889.04871169967,1.4666655674644822e-05,-1.6566296198541224,-0.24087191141870784,1.9985520550835645,2.624143252343017e-06,0.8856224018769242,0.15990709121565522,34.408168972429294,23,Minimization exited successfully.
1291090,0.292,0.001,0,13,11,14,0,56905.04589398052,5.093829338823631e-05,1.2216001710826472,-0.1353301338018156,0.21611183474306017,2.183981217385567e-06,0.2497759480193726,0.034206608720294525,91.4022865003534,34,Minimization exited successfully.
1291794,0.3951,0.001,0,18,19,18,0,57277.99292577802,2.0309558053289124e-05,0.020839380495052868,-0.09786746258624854,0.7313622560141084,1.0291960912312732e-06,0.501135828528914,0.05879820722473692,28.20755497602212,51,Minimization exited successfully.
1291957,0.36,0.005,0,15,14,15,0,56905.34352317128,2.5161291981562723e-05,0.3481025105204779,-0.04731337821952134,0.3021959968464216,1.213616026404759e-06,0.2719098053268963,0.03695005122954093,82.99170857578088,40,Minimization exited successfully.
1292145,0.4925,0.005,0,0,19,19,0,57274.110184321245,5.5528210276334135e-06,1.3204518586712632,0.2663763120241789,1.4164056703993992,1.142274320618427e-06,1.0129803201177237,0.17816454368280177,18.52040675014517,34,Minimization exited successfully.
1292195,0.8293,0.005,0,0,0,19,0,57282.38872005062,3.371795887216573e-06,-0.23963152013148006,-0.15697574852021434,1.8230592061845527,2.5616828477846957e-06,0.9776651119517006,1.336866129602471,25.860899436179864,15,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1292332,0.2735,0.001,0,12,13,12,0,56901.36301460325,5.342632626389696e-05,0.5729034845773796,-0.08685962489370988,0.33977998593763914,3.23341216596948e-06,0.3300225709921903,0.049054513696484184,63.58794551538097,33,Minimization exited successfully.
1292336,0.2336,0.001,0,12,13,12,0,56902.03489611523,4.6878998086567164e-05,-0.16990857964379466,0.05438043113833626,0.278157773642306,2.823945938832122e-06,0.22783803395898095,0.04359619393417125,107.91440374919047,33,Minimization exited successfully.
1292560,0.2248,0.001,0,11,14,13,0,56904.568021727064,8.05367436773944e-05,0.32850535098027556,-0.09224971117267206,0.2102429944134201,2.631753028027247e-06,0.1434800574079618,0.02488348921773649,125.04041386320873,34,Minimization exited successfully.
1293319,0.2969,0.0005,0,14,14,15,0,56913.47870940954,3.820997359061316e-05,1.9026500715565169,0.045308456123787366,0.27991227387610707,1.1636374205821147e-06,0.23759241782413518,0.02393580351110192,119.284403431087,39,Minimization exited successfully.
1293758,0.1472,0.001,10,7,1,17,0,56915.78893970739,0.0001341274400279474,-1.3417767913437633,-0.04700733600489042,0.1464878213191696,1.6591684486033427e-06,0.11477600190172042,0.011823208814532724,204.22745888595995,31,Minimization exited successfully.
1294014,0.3627,0.001,0,13,9,6,0,56919.06423334492,2.4293409856100938e-05,0.6132471375129103,-0.0225382276391469,0.0024945353652583435,1.048884227444322e-06,0.3805458678620607,0.05276113353919265,50.219224946954625,24,Covariance may not be accurate.
1294743,0.3126,0.001,0,11,11,14,0,56912.729753162304,1.5401954259335596e-05,-0.517222278316874,0.2396123150108056,0.5820511008896574,1.1081319147320679e-06,0.38791540664489804,0.04965644931506766,47.68715233357875,32,Minimization exited successfully.
1295027,0.4254,0.001,0,18,17,19,0,56910.244579743405,1.5836619379433886e-05,-0.28535584547928944,-0.062119379673989304,0.6023837233733502,1.1062515428388162e-06,0.5086661111107474,0.060323463132659606,33.85237520535955,50,Minimization exited successfully.
1295256,0.4425,0.007,0,0,16,17,0,56927.889340303576,1.690302601911141e-05,-0.02307315910137328,-0.17593523871984812,0.5279983155778609,1.7002745234204228e-06,0.4811992165594104,0.08800325881095945,30.436765415720476,29,Minimization exited successfully.
1295305,0.6117,0.006,0,0,15,18,0,56915.72335425263,7.318119940963744e-06,-0.20500178653231454,-0.1280605529976562,0.5990318042895524,3.8620525384660747e-07,0.403586300444695,0.057748402724376736,37.05042224755051,29,Minimization exited successfully.
1295921,0.5239,0.007,0,0,14,13,0,56911.94729515869,7.2559927001710175e-06,1.7659485547666716,0.14876290788706922,1.6937765138100076,1.2599849950229579e-06,1.1809966018962696,0.1514129266026964,23.650190557358798,23,Minimization exited successfully.
1296273,0.397,0.005,0,16,15,16,0,56927.27715258609,2.4801638135534278e-05,-0.35587377342247,-0.022554775546887163,0.5081978865928249,6.773999159567745e-07,0.2607349170060961,0.026270977991853767,92.9597550626116,43,Minimization exited successfully.
1296321,0.1844,0.001,0,13,12,13,0,56930.96804094537,5.948402290377889e-05,0.3959429042053873,0.04095154263739075,1.507316846982576e-05,2.6285153368303655e-06,0.20819011847475166,0.03250524357519952,35.585598138742434,34,Minimization exited successfully.
1296657,0.1462,0.001,4,4,10,14,0,56923.707691541684,0.0001447814200997923,1.0316074285915156,0.005736100423235898,0.21342072165134596,5.224308858362561e-06,0.21875569270278772,0.022207390344652442,70.50250361836606,28,Minimization exited successfully.
1297026,0.2585,0.001,0,13,13,16,0,56928.61315744998,4.146711090811471e-05,-0.4411812432271429,0.004209955241220024,0.4087948587221035,1.771508132327271e-06,0.2882670146858182,0.036604931285310484,28.648575710851418,38,Minimization exited successfully.
1297465,0.2778,0.001,0,14,16,16,0,56938.77291411346,3.222724334012005e-05,1.1545137415418956,0.04943179527181413,0.11259111139952438,6.329438423031374e-07,0.1111857137955939,0.016009839608950915,147.1163684263829,42,Minimization exited successfully.
1298281,0.2351,0.003,0,15,14,15,0,56930.67400749313,3.99693264209912e-05,-1.5216553429816149,0.026592405002018843,0.26315541848452995,1.7046736609024762e-06,0.20628622503777505,0.032578838041072825,48.81739596332301,40,Minimization exited successfully.
1298893,0.1962,0.001,0,4,5,10,0,56935.65611686815,6.265307798941247e-05,-3.198739189400056,-0.004926127519624678,0.6390501921232499,7.831210373056024e-06,0.7490114533252514,0.08423095406478906,7.492043528048907,15,Minimization exited successfully.
1299643,0.38,0.005,0,17,16,17,0,56941.17987256385,2.5118821116162764e-05,0.6277770419296687,-0.09292333210504927,0.32893218503159005,8.949487931035341e-07,0.2703321461932303,0.030239242464609597,69.03786750832936,46,Minimization exited successfully.
1299775,0.1598,0.001,0,6,9,14,0,56940.60441433643,0.00011567959370827138,-0.056838391772234494,0.06946378856488894,0.3596582077734638,9.756274469432247e-06,0.28079596665158785,0.058581480747151166,28.746853739328824,25,Minimization exited successfully.
1299785,0.3813,0.001,0,16,17,15,0,56943.60961440364,1.7337541525086055e-05,-0.0039028842377546308,0.033347232785124775,0.6505130865989486,1.085330002782144e-06,0.4403451308762513,0.05352658822512924,18.755488086438408,44,Minimization exited successfully.
1300516,0.3104,0.005,0,17,18,18,0,56949.504051772594,2.563651252293856e-05,0.8451013941826148,0.18986959300917805,0.34690621031768387,9.501870610599046e-07,0.27790823782271024,0.031229105011409592,67.41680226578933,49,Minimization exited successfully.
1300912,0.3376,0.001,0,15,17,17,0,56946.446832215755,1.990654318504451e-05,-0.39907730383381235,0.029323779727537674,0.18201538378343685,4.923308601184907e-07,0.13870244904950174,0.020929068267562217,61.280020694855,45,Minimization exited successfully.
1301933,0.3299,0.005,0,16,15,16,0,56952.93921109222,3.1365059750121614e-05,-0.16449981796902283,-0.11027459493713924,0.09896245597701636,3.9261899076912425e-07,0.08003351208163223,0.010795730159373584,118.76701750459878,43,Minimization exited successfully.
1302058,0.1984,0.001,0,14,16,15,0,56959.87242277748,0.00011117164360451919,0.47155549447182094,0.033137964343430866,0.1264537704992108,2.958998971326043e-06,0.13568479704417097,0.02047190074518671,120.2835938522349,41,Minimization exited successfully.
1302141,0.6088,0.005,0,0,22,24,0,57280.70642295888,7.211042054217856e-06,-0.2769204834695416,0.12231693086499762,1.2391957374493359,1.045832725535428e-06,0.8076888559982611,0.16415255004155285,52.30445591550398,42,Minimization exited successfully.
1302187,0.2195,0.001,0,9,15,16,0,56953.179235623844,6.38071058891386e-05,-1.1330024928324591,-0.031009552551981064,0.30068671017943416,5.901260527405059e-06,0.3236161317695243,0.06376657271939051,26.47213705906318,36,Minimization exited successfully.
1302523,0.4239,0.001,0,15,13,15,0,57288.695231176636,1.6014817386037215e-05,0.2839125167697181,-0.030581106737775036,0.3006246378645301,4.59211851932918e-07,0.26509498928729763,0.025500150998038228,38.48116601690421,39,Minimization exited successfully.
1302648,0.2319,0.001,0,13,15,15,0,56948.73365754483,5.112862656002084e-05,-0.855400838525564,0.021421725356430422,0.3472581634268863,2.7795043775279403e-06,0.2480459000941566,0.04229151998176128,80.91348468741612,39,Minimization exited successfully.
1303004,0.2949,0.005,0,18,18,19,0,56960.51274727429,4.344508035938946e-05,0.9044902124859099,-0.07264701056213355,0.17267095121133025,1.053529168603958e-06,0.16388972231216553,0.02074039182154824,129.34798092136919,51,Minimization exited successfully.
1303279,0.1724,0.001,0,8,9,17,0,56965.87163262814,0.0002213580759900381,0.5547081752666461,-0.18043058168414947,0.2469586958468426,1.2267630865102565e-05,0.286214223307824,0.03897232202506563,93.25383099160896,30,Minimization exited successfully.
1303496,0.1798,0.001,0,10,9,13,0,56966.20848998919,8.347386483261526e-05,-0.21500886205911468,0.07207797578247666,0.2774497355130734,5.3701182368283365e-06,0.3505080548535908,0.04737027418044238,43.79931752594348,28,Minimization exited successfully.
1303883,0.2591,0.005,0,17,18,20,0,57286.35021717258,5.2686070414880405e-05,0.47014021268921946,-0.02851425806093633,0.24538961654616287,1.9894025310462424e-06,0.2346851257371156,0.030562818511928748,103.63180660229659,51,Minimization exited successfully.
1303952,0.5626,0.001,0,0,21,21,0,57287.42755407282,1.1420344569755928e-05,-0.8352835432961498,-0.24456215232776998,0.8447346154898696,1.8767394694119093e-06,0.8135411568474472,0.17219043567552286,37.08714766056272,38,Minimization exited successfully.
1304127,0.7286,0.005,0,0,0,21,0,57286.179644281234,0.003969151819019139,5.519992455882789,-10.291080064385598,0.13527377030186472,0.004651685673816542,2.8845507156805925,2.0482705499754355,18.504323978353078,17,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1304442,0.2171,0.001,0,2,2,7,0,56965.75467917288,5.5364844383335246e-05,1.3644287466547924,0.16889998761075622,0.3630913147717365,6.110477604706164e-06,0.37693331954813436,0.06959868657670897,4.690344933581338,7,Minimization exited successfully.
1304678,0.2188,0.001,0,10,13,16,0,56963.36837225158,6.152382014036896e-05,-1.7633081883932127,-0.09953040408268365,0.5307597446990258,9.054193849010594e-06,0.529397349764985,0.10472396640482964,8.996458158746286,35,Minimization exited successfully.
1305504,0.4956,0.001,0,0,14,16,0,56973.668809726536,1.1234754767916899e-05,-0.36029926416047825,-0.09057578915633417,0.4283266128913965,5.780935210439123e-07,0.3110948921377173,0.046680842011586725,15.479388442935566,26,Minimization exited successfully.
1305626,0.3257,0.001,0,15,13,13,0,56975.15942343845,3.0749547834459756e-05,-0.2786145886315212,-0.08225782637415818,0.1447829593998904,4.000758208287367e-07,0.10245769180870808,0.012647790866252562,37.65445806858648,37,Minimization exited successfully.
1306029,0.4289,0.005,0,19,19,20,0,57279.7382631589,1.3038278366977595e-05,1.3579048078826121,0.02772749525075471,0.8903840201237472,5.669541007874041e-07,0.5429493244407168,0.04356558924507023,67.43786785847158,54,Minimization exited successfully.
1306073,0.3286,0.001,0,15,13,14,0,56972.14377962873,2.2858522048237244e-05,-1.280453736797201,-0.032906518074765294,0.34011463836577605,8.151690082550409e-07,0.23384204569635675,0.03144719785708296,17.17020932478835,38,Minimization exited successfully.
1306141,0.3324,0.001,0,15,17,16,0,56977.55655864579,3.262984643319671e-05,0.046370592338447765,-0.07438882011639822,0.0008597049600211903,1.1804669851252283e-06,0.2633340614842411,0.0328590087482618,37.88491941943264,44,Minimization exited successfully.
1306360,0.4494,0.005,0,0,19,21,0,57279.469039787364,1.2452593299888069e-05,-0.36939175021678705,-0.043634625170376626,1.644696574738191,3.2140591154021614e-06,1.0321206812586896,0.22071407516102437,12.993551476218702,36,Minimization exited successfully.
1306390,0.407,0.005,0,17,17,17,0,57280.492412657215,9.24261069655482e-06,-0.08986500063454808,0.18369371579939844,1.5973283676175924,8.532317114994101e-07,0.8774508628252189,0.09193597370824877,11.305223007822713,47,Minimization exited successfully.
1306537,0.4795,0.005,0,0,19,20,0,57288.11197518699,1.6144183618627952e-05,1.2438540036483954,-0.1570383101687785,0.649234174965386,1.9332343038317465e-06,0.7501709353028816,0.10301721625525022,51.901194700220586,35,Minimization exited successfully.
1306626,0.4095,0.005,0,18,18,20,0,57284.771504360455,1.9704623107377568e-05,0.37759783929223567,-0.06571069827331724,0.0005851210407854524,3.953036587442367e-07,0.23232582787024883,0.027590464987948267,45.16199560917475,52,Minimization exited successfully.
1306785,0.5787,0.005,0,0,11,12,0,57282.09447103287,7.063500730417286e-06,0.9808655412065372,0.17484143951029438,3.0507057672766678,1.5979203724254147e-06,3.077508744184823,0.2218891911668937,9.45165145616582,19,Minimization exited successfully.
1306980,0.5489,0.005,0,0,22,24,0,57281.37047584304,7.782810885924662e-06,-1.819355761444443,0.09347144001547504,1.597305909581337,2.0136807248521434e-06,0.9015225878249334,0.2426321664060952,29.165749534204785,42,Minimization exited successfully.
1306991,0.4217,0.001,0,18,17,20,0,57288.308388970494,1.8865589436755884e-05,-0.28507916441066367,-0.090479067859088,0.8157444521093566,2.030789612488012e-06,0.8092127605591309,0.09647994335464384,20.03335082009434,51,Minimization exited successfully.
1307277,0.4107,0.005,0,18,18,19,0,57284.2596537192,1.0670787330334027e-05,-0.2629211103544731,0.24450487491379813,0.9535251760935353,1.0984320172293036e-06,0.9141149249606955,0.0862209987249337,27.73391967968456,51,Minimization exited successfully.
1307830,0.3493,0.001,0,15,16,15,0,57286.23735376875,1.8655155938229228e-05,-1.7772748966163796,-0.06225509100765925,0.23627037208279944,4.956609976427621e-07,0.21323088028908183,0.028594751251899937,39.27578813642373,42,Minimization exited successfully.
1308314,0.4065,0.005,0,18,19,19,0,56977.87044628937,1.6505019677102387e-05,0.07264339461436863,-0.04712858324003635,0.3721378987102071,4.7074069473433714e-07,0.2863673827734269,0.02870229054561511,51.623551111029435,52,Minimization exited successfully.
1308326,0.3262,0.001,0,16,16,15,0,56976.35776631704,3.179896454502388e-05,0.24097734143341681,-0.05854719245568363,0.3002584031819424,8.95638720767115e-07,0.24626008880783143,0.026965326253829292,45.90607186036689,43,Minimization exited successfully.
1308568,0.6431,0.005,0,0,19,21,0,57291.37425588418,5.911198135491809e-06,1.9691209767068343,0.15808561205113336,1.5572429886342434,1.1815200753611625e-06,1.6045954742090187,0.18658356602517723,38.80222436086011,36,Minimization exited successfully.
1308582,0.3669,0.001,0,14,15,15,0,57287.723944026904,2.500108812692861e-05,-0.5067629219894355,-0.05332493187098522,0.4826020420587156,1.3243681918310593e-06,0.39098726276636003,0.047666434458039836,21.739955883850534,40,Minimization exited successfully.
1308884,0.0772,0.001,10,13,13,12,0,57293.4782158135,0.00031555510447237647,-1.4363693380248177,0.08116879741257725,0.02854986394959269,1.9477376825218067e-06,0.030071733032823345,0.004553508456285981,264.049585715658,32,Minimization exited successfully.
1308957,0.6187,0.005,0,0,19,18,0,57289.90328351825,7.612265616803445e-06,1.4031967277846205,-0.373071654333566,1.7106717625320016,1.5215423786943406e-06,1.761735825334094,0.23280965102486278,35.17230372110338,33,Minimization exited successfully.
1309288,0.2684,0.001,0,6,13,17,0,56989.63837955039,6.257802701381276e-05,0.3253511971622331,-0.13121805374915546,0.7968755256442819,1.3926138907202923e-05,0.6183980805683578,0.15422727371382153,5.5533174162537655,32,Minimization exited successfully.
1309492,0.3335,0.001,0,15,15,17,0,56993.22671195672,3.4249368486948444e-05,0.17986008705970125,-0.07507004692463387,0.094653608975932,4.6339973937311016e-07,0.08785094653612506,0.011604889145026972,103.8733188751782,43,Minimization exited successfully.
1309749,0.7893,0.01,0,0,0,19,0,56989.328604055714,8.521317092945454e-05,2.1719012779610254,-5.079337673427421,1.201824499952636,3.563742088165812e-05,0.9060593965975783,0.8310438292517498,6.349552733816294,15,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
