cid,z,t0,stretch,color
00001,0.2294883448393358,53618.69955444961,0.8631074215708813,0.6240464005250788
00002,0.2640059117319151,53615.76477299066,1.059321412369082,0.36790079886325033
00003,0.30092926435952305,53659.3252233549,0.7655047375982623,0.6763647418836322
00004,0.12805875777009312,53633.31105732745,0.9915915784514324,0.40236863085064656
00005,0.24666252843479586,53682.23607700736,1.0625804304619892,0.4137159085352866
00006,0.18995197870474145,53631.520971279126,0.9798832144570442,0.605377273323915
00007,0.24694341815788712,53673.56783360173,0.9230585533946216,0.5382397528208661
00008,0.32484916287805166,53707.2631475356,1.031977687424971,0.59454245943394
00009,0.40925415427066697,53639.51790257782,0.932079366746681,0.5661835524346113
00010,0.3731252344192051,53690.759866013046,0.8950413743144916,0.5128905281002162
00011,0.3788063416144495,53704.68000946473,0.7265317725841112,0.7762185750381292
00012,0.13888055711324054,53686.815989981355,1.1154189149911469,0.34833272278432814
00013,0.4094663868787176,53631.59028959835,0.9190583812055475,0.9807598590223819
00014,0.25639957171999034,53637.17849949509,1.028919044728158,0.4262178853517787
00015,0.08870107246271142,53661.3853127502,1.0483553827690466,0.5268495777887973
00016,0.37845409821129344,53620.70946700227,0.9441191408988832,0.4525671366573669
00017,0.44007460277462895,53673.76196820617,0.956630825011675,0.3965833372986231
00018,0.18154299422535514,53638.38997844731,0.8501961198869494,0.7511321356851663
00019,0.423097343057104,53690.04586584688,0.9180627796795595,0.648105339607467
00020,0.10518709989963881,53679.801910439506,0.9945194197270921,0.5629724640273707
00021,0.38309100003133273,53704.810429626115,1.1383176151373506,0.4301127390779512
00022,0.33934869357471176,53615.311031912104,0.9898426113217101,0.35341037092595073
00023,0.42103744727607395,53671.73148089329,1.151299390780013,0.42920815111959426
00024,0.23624922836118933,53675.150679430815,0.8473731628627685,0.414952843051115
00025,0.35211256933851415,53648.05550576819,0.9374022718638921,0.6571141520560089
00026,0.400375096972888,53633.605125439586,0.9954933957929707,0.6498515644837938
00027,0.3730559091628057,53704.72111873243,0.9702977772546576,0.5579781153118776
00028,0.4071884404951466,53644.24487811517,0.9844038269353512,0.25165927082918027
00029,0.3343099724369073,53653.972203086036,0.9713893490184291,0.5095974741419481
00030,0.42853669700145974,53617.84789318232,0.9721720667958943,0.5535143988609211
00031,0.26980584172261207,53643.03933287818,0.834344697218059,0.6737410904445886
00032,0.20901605340524584,53649.82825434064,1.070832570546747,0.6205731667556128
00033,0.3826964959267516,53659.653267289425,0.9801123039031076,0.5654055944907069
00034,0.4049873570785573,53620.48158143503,0.9968322204005146,0.5369756399320115
00035,0.3300534331491524,53622.01770393263,1.0776608971951074,0.5020432553923537
00036,0.3561212081762521,53642.65462742924,0.9369787567064496,0.32403543815821967
00037,0.44811979301689253,53660.71387440239,0.8486806586065231,0.6899609358668388
00038,0.397093888098131,53663.24450443297,1.0179384720626192,0.5408419719261971
00039,0.36279611595099204,53627.409770664875,0.9448004722412652,0.29607139050601944
00040,0.4331885583330494,53705.323829037574,0.881325485852287,0.5203551418829442
00041,0.4424394438737892,53649.35308243563,0.8166604068649335,0.6489886781085864
00042,0.35573047213715275,53670.06360592553,1.0313634438250388,0.574873750119135
00043,0.42164910734616834,53690.9059576616,1.09704677482251,0.4041141342207307
00044,0.29847199095802346,53627.31126151147,0.9756454394921692,0.5673501031012469
00045,0.34150391767542404,53643.65052192225,1.0174572561916226,0.49842426446186927
00046,0.38580780843571455,53656.18635471157,1.044714762587445,0.5742359610494797
00047,0.4410797155340433,53655.761387283965,0.9820664538850287,0.7019774427608645
00048,0.30352311490389583,53685.25672498283,0.9728058976873027,0.5224163227900123
00049,0.38969953187559336,53708.833894083116,1.0885565657983771,0.5601814922695405
00050,0.20171067903990933,53658.22690343567,0.9169385686608792,0.6178504169235493
00051,0.31111169916727066,53693.05259335494,0.9776132887394545,0.4746273959509596
00052,0.3398685598596005,53690.423087116906,0.9145577048545215,0.6783181488446197
00053,0.2819073219666426,53668.8657583922,0.9906627645055645,0.3947074049228724
00054,0.138307389047483,53658.813728728564,1.0526518091311292,0.4138795165244793
00055,0.1265922476377616,53629.01284042409,0.8671136772737017,0.6373591330396775
00056,0.1576997000431521,53706.3150759277,0.885577137354974,0.6301552148657107
00057,0.39956100742796774,53624.88661599672,0.9880805871317676,0.7128043347768984
00058,0.4108777671635835,53633.849463749626,0.9939390907364314,0.15553837957407296
00059,0.2251886836067563,53642.347638397485,0.9335585415793481,0.4280932558687737
00060,0.4441545630018837,53626.61100651748,1.002510152069648,0.33431856781793
00061,0.27417225446940585,53694.60333637141,1.1273078067861855,0.6203380885012815
00062,0.3982251554119224,53667.419783140474,0.9491003104562878,0.5908704249872079
00063,0.3950580704886889,53653.824913843295,0.9390009860178437,0.5592137683776688
00064,0.20100617165850299,53618.22948230372,0.9690409916944394,0.667645286211145
00065,0.43523189359568637,53651.01727008762,0.793632925374594,0.7407605244200721
00066,0.24264064984962103,53700.75727219393,0.8877123254383833,0.6943441525995581
00067,0.24656901181935814,53640.74299646172,1.048200669879642,0.42774042696695846
00068,0.3842901386271703,53638.20263437261,1.0607045387832899,0.44935267223361514
00069,0.37507228108076895,53697.636232650686,0.9847618412684221,0.6097098265560417
00070,0.38934323798669124,53622.059225060686,1.0705967028365442,0.5645676849147427
00071,0.4121962882696754,53667.59003364343,0.9481899396613384,0.5493851261993249
00072,0.2376363657590317,53645.26642865264,1.0150692572960156,0.6290073836894358
00073,0.27106105765739236,53642.74941623166,0.9291347344542837,0.8199219858333404
00074,0.33783773233331144,53643.09146473739,0.9558753373623528,0.7713737712497437
00075,0.39755221519629136,53644.067483668674,0.8996292263199172,0.47518954256119217
00076,0.2608776482050277,53670.470229604354,1.0864974108166865,0.43689955682207954
00077,0.27918243090775946,53622.45004322572,0.9888116347116643,0.8695452533179465
00078,0.35435759938378486,53691.854939405464,1.0492759196861854,0.22167811167623036
00079,0.08388922487250369,53629.53507989396,0.8671169389256462,0.9145791375283056
00080,0.248266557639897,53685.53269329461,1.0447810850293229,0.5296414561005293
00081,0.44532417557831894,53647.71301173036,1.080917663893692,0.6557741839264399
00082,0.3925357845312238,53656.06806271906,0.9870778959669506,0.6702629278302614
00083,0.29016085610077147,53636.949134306196,0.8597044455957712,0.8014942015216694
00084,0.36635582969578206,53662.34696234873,1.0469887463359793,0.4917392203138215
00085,0.328404052406452,53700.88680059477,0.8926286910694771,0.5304531879810882
00086,0.2618313380254989,53633.17033192845,0.9762872001025363,0.6609768862290057
00087,0.44786769025519124,53675.11841649069,1.1328234363317065,0.05771981914477997
00088,0.14944723472281654,53665.981670173,1.1764291954074344,0.15975385673174886
00089,0.30156834174420794,53685.6085253324,1.1397474086289323,0.3965686952578221
00090,0.3855062848765375,53630.580735659234,1.102920925026077,0.3852456473961475
00091,0.3041676313921645,53643.57343841305,0.7883053136877328,0.7367927241063439
00092,0.35553590031600385,53692.17048350507,0.9141970529718282,0.6094361478084547
00093,0.2508200336456715,53657.897833388575,1.071500077412115,0.4036593154210969
00094,0.4354295023535934,53645.85811732381,1.1056849106187487,0.36226451763987233
00095,0.3722758892760851,53706.52096292057,0.8690713823539195,0.7133507252341444
00096,0.4158682824327312,53657.89354763487,1.0411038100556684,0.39386212982881175
00097,0.31435156516064244,53698.22211986124,0.8587501262331454,0.7052572275493358
00098,0.254059916432903,53706.86725733045,1.004439512810591,0.8797507123466887
00099,0.14127202120378515,53680.083559554805,0.7109837076543903,0.8524792371583063
00100,0.44336528530024266,53681.41654089665,1.0146493732170372,0.5661323935073864
00101,0.23109730625812064,53656.917852753795,1.0554157269520836,0.30098321947259443
00102,0.24270248740246175,53709.1667042529,0.8049242172270462,0.8023437025846
00103,0.2779125813277239,53676.57247265395,1.1538579265338929,0.3007271991221706
00104,0.39365778521308303,53678.9866883716,0.9606281964398979,0.4644991014452447
00105,0.4005908794671633,53644.97624550375,1.0823462971790976,0.4809172094574503
00106,0.3383431829560639,53692.03341283043,1.0862559657847484,0.1911325156298706
00107,0.34499840118338715,53685.23885039166,0.9258111980120738,0.5463858199465771
00108,0.08998384053248995,53620.88611933198,1.129541385208568,0.46326853730874207
00109,0.35278367084662277,53703.26911215401,0.970489067965213,0.3805383506916614
00110,0.22203930379127107,53618.7805868377,0.8877637032359712,0.5770723881597007
00111,0.128796045353742,53660.47767564561,0.968197428314013,0.5004475994101079
00112,0.26068481025077755,53664.65028531196,1.1509579512551515,0.45447118451551055
00113,0.3418124981962914,53633.117700409784,0.9617978120031693,0.6300552602422689
00114,0.232635209129672,53626.38303885084,1.0096451542155327,0.4589652683817811
00115,0.3435480303066473,53638.46681369657,0.9271081886797116,0.7140940335919438
00116,0.43232337505305685,53702.94412011968,0.8667820759527541,0.7771059115348649
00117,0.42402584947208743,53688.509659513016,0.767798301277897,0.778715119879923
00118,0.33312679593892,53624.353055142135,1.0614209881591656,0.48285610197598067
00119,0.1376884855512498,53654.54911273938,0.7389180008634552,0.9284868937014379
00120,0.4356993466992746,53634.49520095757,1.1840292825215961,0.5651934650687533
00121,0.27425490167199285,53693.61361167447,1.075636697172191,0.471642801167921
00122,0.42759375774040687,53688.46659577907,1.0638123769060785,0.507127341429384
00123,0.380001501486534,53656.77786677431,1.000248786732173,0.38195992429354675
00124,0.1438598336013791,53698.88513990113,0.8928918657243599,0.7540411979131836
00125,0.13622642889930198,53667.90517875582,0.9849980480277377,0.7718090991379005
00126,0.3615319343435339,53642.841826490454,1.0531329122395792,0.38757859108881765
00127,0.04972609171345221,53677.1053693528,1.2074088405221712,0.2493575796252619
00128,0.4486542220575419,53642.74773560409,1.0275697597935705,0.4641314630938556
00129,0.32524624129371316,53644.40873706046,1.1445042671409154,0.521581596780038
00130,0.3456929870426506,53655.88898211766,0.9830864648514782,0.5232040665711806
00131,0.3525772071239345,53660.73814078497,0.9569473095488168,0.6568462419063361
00132,0.09450415748475446,53638.29687954341,0.9789217716418794,0.818183697675684
00133,0.29817483588164057,53694.97785614949,1.021378509919479,0.4327868633761715
00134,0.29594556847932885,53684.29550563845,0.8451529156054914,0.599991110992177
00135,0.43274363433705343,53656.139106120034,0.9231958394186996,0.7507391827762527
00136,0.41212892327631545,53629.59358558579,0.8534970296374689,0.7007466954601358
00137,0.2848399462949639,53701.42137370543,1.0176958831829044,0.44856679930772286
00138,0.2624183146826931,53690.16748546042,1.1533668889125184,0.37482304870698524
00139,0.2676260973506296,53625.34932131936,0.8339082773045293,0.7765835658900881
00140,0.3589735922548154,53672.28421055723,0.8759805288081425,0.6884142782370526
00141,0.36108051895155446,53662.92303582034,1.0626412944400196,0.5050256818534377
00142,0.3222143068052157,53649.04441736625,1.0472703501183755,0.4995153721256054
00143,0.43000169716377334,53649.92862659693,1.0122791143890775,0.5574386744955427
00144,0.3730601478739046,53685.01373576967,1.053437958078946,0.3389292907024394
00145,0.13438969540338186,53615.66509665167,0.8362455478936544,0.5031249240121047
00146,0.43517152588533636,53627.81798306479,0.9899582293082049,0.7730930898646347
00147,0.18515910074327113,53634.958101796976,0.9117301841667672,0.7228554326684047
00148,0.4391471502142192,53671.909717135386,0.9291386005329542,0.6533076189706082
00149,0.34983911499826653,53701.71004394072,0.9619649926011331,0.45941404114481926
00150,0.21751339353337865,53630.444958076754,0.9873871743931828,0.709878722777674
00151,0.37830867922643036,53625.8740104316,1.0887020733037,0.1478580645591014
00152,0.2978731702438539,53688.39619449793,0.8568216668039951,0.816402281417999
00153,0.404818080422759,53662.28637123431,0.8366627681155799,0.9001920775829594
00154,0.3660348927220766,53633.77751979819,0.8969559031979427,0.6813405574288367
00155,0.44482904031757686,53634.23320517691,1.0483114936612534,0.333744986910379
00156,0.16700682232209765,53676.96776740182,0.871664799470249,0.7712291073424835
00157,0.3755006719141311,53653.60669688363,0.8805330932005306,0.9279868948464579
00158,0.3969113749650612,53688.76269548417,1.2291057948351962,0.3899198350153717
00159,0.27897091387694506,53709.392686088875,0.9655414949458088,0.7090720184604167
00160,0.16706819449252544,53709.42969839824,0.8122094845905538,0.8095597948683861
00161,0.3737090270079873,53686.64121580752,0.9313154622511444,0.6240907077479363
00162,0.3224845308237748,53687.780334728304,0.8584856187647665,0.7079545167738901
00163,0.35942430378116036,53677.163656272605,0.8961919289872115,0.6766134399841971
00164,0.4321286896700471,53670.88552163724,1.0052867118400706,0.4830255227342024
00165,0.3524593214601345,53636.412567310435,0.9960105761059131,0.5441708876520095
00166,0.44519372787218525,53641.13513286243,0.7398535004483732,0.8641543333649553
00167,0.380244922848208,53681.832479805315,1.2262355757130192,0.6857860517435118
00168,0.4128453245642383,53704.80344511591,1.174839581373537,0.4038614761182998
00169,0.39315187301964755,53628.631133518415,0.9977882871165511,0.5546052830519043
00170,0.2531215158701023,53674.82977641584,1.0121626300626134,0.4686631761297651
00171,0.43604819405126477,53622.14968606509,0.9649076510857749,0.5864269201185565
00172,0.36215048132207994,53634.399335403956,0.9017869303616654,0.8286431720727878
00173,0.2223563567670603,53632.78687530631,1.1067906273369696,0.5077577019860225
00174,0.24070571406898877,53622.679006440994,0.893645785707345,0.707015532452887
00175,0.27917447543406826,53617.32294845666,0.9801908980420939,0.6529426381281
00176,0.2514196687121315,53690.41345456112,0.9165913822750159,0.6267009853877937
00177,0.38199237641481776,53647.66929657557,0.9873906624343808,0.30157507024819996
00178,0.3698958071370165,53633.62104619494,1.1292819817105404,0.4780195237266781
00179,0.41851652144463874,53666.779334664054,1.1156366046145698,0.43034852107537624
00180,0.3227201735826276,53653.412341897565,0.9845620239030795,0.25749441583413246
00181,0.17443285687068638,53642.45373748028,0.8426880970324221,0.6353463172605712
00182,0.11633757098467633,53692.624202785926,0.9484937950752309,0.5692190734148304
00183,0.2980762337287831,53617.315223312056,0.8893639069169474,0.6256037335726821
00184,0.1743403260604969,53674.641382714595,0.9039890141885711,0.7654466660895518
00185,0.34006974365251313,53683.973021644655,1.0254994724764126,0.5635965170010885
00186,0.10543763411605747,53668.00807339661,0.9666402581165239,0.2869504962256958
00187,0.4220555765556922,53666.187909209744,1.0306693698231544,0.5858304713845379
00188,0.42817293266861856,53680.35515061176,1.050268388186864,0.20747582493535294
00189,0.422220839618647,53664.24430503623,1.0691696000690765,0.34154594393152116
00190,0.26448230650193033,53667.53755884117,0.9457836388264148,0.6134441088648334
00191,0.32578151858293747,53644.008917667015,0.9363565410243384,0.45689622972847493
00192,0.1676198907803035,53688.27823740319,0.8069716135191503,0.8281222057762863
00193,0.17586852854238844,53628.56069851409,0.8746244305691104,0.8405339589219971
00194,0.40223966118409915,53700.820595841185,0.9466920404926399,0.36882883595537197
00195,0.31194637941924525,53641.85491638606,0.8952742740309186,0.7017889126827026
00196,0.12844398441861105,53648.78894417889,0.8731009772469664,0.33351862282372907
00197,0.37498022653704877,53626.349336409796,0.9873406963842412,0.5199231701556815
00198,0.09704914524151215,53698.97350639633,0.9376159136517702,0.6713126061368961
00199,0.35622634929567726,53620.276187348165,0.957596999443358,0.591175020883208
00200,0.19696860630738067,53679.053487637175,0.9450360441126725,0.6409069610425367
00201,0.3955549700262482,53697.54291939836,0.9926969249389528,0.5180579125072073
00202,0.2526717624197111,53662.65336929661,0.9552778553133655,0.6529900821276732
00203,0.3404360157685796,53687.08700466192,0.9676577131442325,0.5623402845665932
00204,0.40140215065666107,53680.65629421541,1.0344248879912405,0.6954816485647768
00205,0.4268493414682008,53703.35370809898,1.0736976386901196,0.24189557800635586
00206,0.4491203143279131,53708.500994579874,1.008606435348305,0.650072247067171
00207,0.19630032541388845,53667.79293327018,0.9493529505063606,0.7732553362258977
00208,0.2191243121873504,53684.33888520496,1.0420632997615473,0.27756310607528084
00209,0.3967607063363258,53639.22319782598,0.9941699938840624,0.5397385902445591
00210,0.11233816388473958,53655.02534912615,0.9104050004117892,0.6591826391895442
00211,0.30762918423549834,53656.45179841936,0.7951131000848178,0.6187866039685448
00212,0.3535759818153995,53689.1010659005,1.1605845466195563,0.36171870153401886
00213,0.15457731059111537,53625.62401454275,0.8587465851310525,0.7031664636128875
00214,0.2781451987585803,53681.27127731427,0.9978240460123496,0.4800061613225825
00215,0.4180981977868373,53686.456225691836,0.8732170200123663,0.6169676169388127
00216,0.3288661147125034,53665.49924138308,0.9043418802323109,0.6242954724597304
00217,0.41872010095317147,53653.98150444853,1.0409200474791493,0.5186188782496609
00218,0.41753635599129,53620.319486234,0.9621714018387824,0.7127377690097164
00219,0.17848718341475017,53652.16877964195,1.0278918499285563,0.5119220641191369
00220,0.33356950513936645,53626.63882565925,0.9923328365238353,0.7083616505707517
00221,0.16367457538352712,53699.74716846782,1.1152475005111293,0.2414600197767638
00222,0.254485953063042,53642.15197658055,0.8923344971513997,0.5953168871945494
00223,0.4488942656180376,53691.66723212796,0.762392350318364,0.8109289307946159
00224,0.30217206270705793,53681.958956966286,0.9817762086373159,0.6664322637532429
00225,0.35610532941655276,53672.07156411801,0.9991326602143749,0.2670495306396309
00226,0.13609985017451812,53621.1520316119,1.0495477914800733,0.4380224153246001
00227,0.313798710638023,53709.47129714839,0.9950490775231632,0.6092716267440992
00228,0.4041516592416418,53622.187258815036,0.8242570007590422,0.728382061301523
00229,0.42913045210700573,53688.42864958758,0.7388179332425416,0.9815103497681189
00230,0.4357856325336103,53671.93077206465,0.9655054045200675,0.5967116307995641
00231,0.4231953318891377,53619.878929303726,1.0643285542147423,0.4457221604700975
00232,0.3309434801152562,53684.386013968586,1.0040869582001528,0.9143502362804528
00233,0.18427484379938608,53635.84075641803,1.002831625667425,0.4883784493653765
00234,0.380759636203593,53659.32739343963,0.9612742939548775,0.6157518438775128
00235,0.3682580912409547,53673.902810849664,0.934012831412053,0.6402630215149162
00236,0.24001777206653863,53632.56059243869,1.0281184417397915,0.5607113099375093
00237,0.15996852089153862,53624.408927718556,1.0051546387213253,0.488281857747052
00238,0.19476065942292822,53647.365720757894,1.0727086703989777,0.5460833020549143
00239,0.16173832159004856,53690.26866009834,0.9198727181801987,0.5012627292084003
00240,0.33266340123606525,53658.661922667015,0.9685071886728005,0.5245033549933384
00241,0.35690206593469387,53706.507402568524,0.9875956480253499,0.48891922669587434
00242,0.23081531173697112,53655.05366523709,1.1138087341130938,0.4256371178273176
00243,0.4362285831320879,53633.317885252145,0.9401571280482692,0.41835461565419596
00244,0.42392663836307287,53624.313369421856,0.9569223331561372,0.47384153663360395
00245,0.3154192873871791,53708.36117714945,1.0299227451328585,0.4767431331744564
00246,0.13855734337597772,53656.986434565704,0.9867128448478999,0.7261752309980478
00247,0.4279577145121223,53647.20106844476,1.0542418188769156,0.4690382147647093
00248,0.35898165600471715,53657.28023320898,0.9686435648110004,0.2619526127957346
00249,0.2697024863189526,53707.40933811872,0.9134978426789636,0.4503255080996131
00250,0.4117389806849263,53702.99758234063,0.7726496794889011,0.8480831674216229
00251,0.16682976289578744,53649.001735029306,0.8775506029081125,0.6339616879964354
00252,0.2575552659028732,53702.44361767004,1.0091167360379782,0.6848945290414361
00253,0.40392881195755503,53618.136978235016,0.9889591719545563,0.343953408896247
00254,0.21565559654713296,53684.75319771009,0.8777784327534874,0.5216295276562954
00255,0.20072001169762974,53685.90991062576,0.9136141179381962,0.7121533913449976
00256,0.16842543890392747,53689.21789167158,1.1169673938925961,0.5516023051785811
00257,0.301069452424707,53635.04076829233,0.8986935307182734,0.5764519887640762
00258,0.20576022745798744,53697.0776521584,1.0173565839357699,0.6815110435942999
00259,0.25460700413028636,53681.78605454593,0.9039335356744009,0.5842055120756163
00260,0.31368082809875,53696.95169928848,0.9945218254678214,0.635098531402279
00261,0.4496260007155317,53618.45221180816,0.7879203010917517,0.7221325975002533
00262,0.3956903088752861,53645.02528133184,0.8819986041487525,0.5943420946307484
00263,0.20269209500308008,53647.81122431886,1.1243851479645959,0.4479672051944681
00264,0.43916110524723856,53629.82860030563,0.9778016100160701,0.6063052980874205
00265,0.4004281133578437,53709.02428189734,1.0215033007852237,0.504354109751174
00266,0.3461935777818341,53640.37564942937,0.983720761691949,0.556666978578485
00267,0.4289149630732627,53689.718452084635,1.0399331381667833,0.5867409734328707
00268,0.34205550074397023,53633.65544741304,1.0449821599515727,0.5330802301436712
00269,0.4212018051216554,53633.20707896769,0.8480211471693072,0.7730512867118633
00270,0.29063857573061497,53670.23990689064,1.1829082425412618,0.34120739920197696
00271,0.3869139419516286,53658.48039340001,0.9433510345482478,0.5791187721643091
00272,0.40770411716420674,53676.806536504206,1.0004953597869086,0.47650880149115166
00273,0.3052596822067495,53692.519206074954,0.86152274967602,0.7554897762032852
00274,0.4384917393550483,53682.54404686037,0.92954881684984,0.4928650201438911
00275,0.22595701042183836,53620.94805246811,1.070371694552597,0.371747431449009
00276,0.2646633383510565,53663.851001889925,1.0143085862445052,0.6227086482570744
00277,0.3526553455415836,53628.84665628361,1.111081312904722,0.3846152772144438
00278,0.1142477636878221,53699.12382397741,0.9816338105371869,0.3397229780591591
00279,0.25741046552736707,53657.02786696494,1.0189795318393178,0.5257853801509055
00280,0.2724044609945835,53704.816572359516,1.0635906892468128,0.6927176912452853
00281,0.16100978850590936,53708.03594169526,0.9442968818574197,0.5302047069973643
00282,0.27317139890841075,53670.17527645982,1.0390464123504424,0.7092936855339159
00283,0.4064266068330691,53679.750903557426,1.0294300249164678,0.5335280375716421
00284,0.40655410853161544,53671.98287118234,0.8303324471933521,0.8083237654333327
00285,0.14233701702060697,53661.28574825131,0.8703500866155215,0.38532062866104877
00286,0.40351470735039585,53695.47362300849,0.9796616960223726,0.3885307642617325
00287,0.23989288291045585,53664.34008389476,1.0863714921719323,0.6047454741370717
00288,0.39815174281375654,53653.24977258584,1.0260730111823755,0.34925432362673864
00289,0.386078146659508,53694.69510596418,0.9557594168031498,0.7444114298222068
00290,0.38406774752929096,53629.397996700565,1.197265179078907,0.4313698351290919
00291,0.38524204626551195,53650.61175409803,0.8621660252703931,0.6825381482917197
00292,0.2353947501474195,53659.06152498785,1.0426085454666767,0.39240113346974137
00293,0.4002755230747118,53678.74049058081,1.0146615282799447,0.39396482640909664
00294,0.16785870387939728,53690.84839256165,1.179300829919233,0.3176558892187238
00295,0.3704269903210635,53661.904028294215,1.0789667954968682,0.6530037728761584
00296,0.3787282842092914,53707.18563719916,0.8586847410621373,0.7852485587813102
00297,0.2491482205155025,53652.527717485376,1.1672048875329029,0.5086468273102576
00298,0.2729679148313994,53704.17052953212,0.973843281923185,0.3967890210357111
00299,0.4246520591745756,53694.386955866496,0.924576494438226,0.6062318086400698
00300,0.310447514894204,53688.658130367956,1.068153352599681,0.5553738400026351
00301,0.4415752114807582,53702.48224734683,0.9746953215453799,0.6735049782800474
00302,0.29959958602666326,53623.712721753,0.9999493912256483,0.37528923180120327
00303,0.37890055786656635,53676.34277776786,1.0638675907737662,0.31023252780536703
00304,0.3063693579454387,53705.572064245374,0.9826677581718174,0.4280193099058943
00305,0.2952443105696995,53635.7693910035,0.9889201498976173,0.5135263702458576
00306,0.08299745916424009,53659.014033563435,0.962142131125471,0.5524490251909221
00307,0.2979840588316693,53692.677944709656,0.9152042058864884,0.6829547839982917
00308,0.32394302888941545,53696.6160308995,1.123773129607303,0.26588636884245664
00309,0.40844144806171556,53656.15929443432,1.154956319980644,0.3327889399460986
00310,0.33521928504794735,53637.087905623106,0.9297656005319928,0.9638745032738644
00311,0.26779781319375373,53691.74422250824,1.0532596766039712,0.4991097276590507
00312,0.3593216547690675,53624.0675284916,1.0125817316485375,0.7165030440219626
00313,0.26805872119986107,53698.89028435588,0.7647364106112224,0.7971124772031029
00314,0.23699735411556602,53619.18919437217,0.8223386636395231,0.8034207366188123
00315,0.23295254298980825,53624.233065096654,0.8503788937283463,0.6043857745619154
00316,0.3639270703220912,53653.55477443163,1.0378408435125361,0.4445862946166726
00317,0.4121440785242926,53701.874267696076,1.1502017869768464,0.7464205089987939
00318,0.36862826356357986,53654.19577422989,0.9012732441740452,0.436034855116766
00319,0.17320686472177843,53665.107110314704,0.9059211942379441,0.6357783541290252
00320,0.23854349384565426,53621.73308226976,1.005925207042118,0.493467272281713
00321,0.43132518678882104,53644.81303590345,0.9208600353778349,0.5918843135885394
00322,0.43517271044877137,53621.1779831233,1.0784263283546724,0.5125080384588535
00323,0.39938707137776436,53616.052687317686,0.9827186694162182,0.6207972087080926
00324,0.4381831080813495,53662.513194781954,1.0534445404039459,0.5723742732212271
00325,0.2648337484877823,53620.32134402235,0.8339284015097403,0.7057447209155507
00326,0.22703420172339775,53701.9123277993,0.9438418605905158,0.5628560468289098
00327,0.38514448716295846,53641.85007372416,1.09039441667294,0.11209712596229693
00328,0.15859975285890687,53687.2083768736,0.9604868634611735,0.5328258525825319
00329,0.17895403032253615,53666.12262750477,0.8892303093059828,0.47814847118643705
00330,0.43327070984687976,53640.617206096125,0.8848677719094483,0.4726147724263047
00331,0.4322179264130518,53637.10664567506,0.9392070155890578,0.6857181239614574
00332,0.4012861087984273,53631.55968794961,0.9069374668343027,0.7104027359390447
00333,0.3545646458096854,53671.09368293571,0.9740312361624311,0.33127928245738075
